:START_ID,:END_ID,relation,time,place,evidence,confidence:float,:TYPE
P000163,OFFICE_太子太師,加授,弘道元年十二月庚午,,絳州刺史、魯王靈夔為太子太師,0.9,PERSON_OFFICE
P000098,OFFICE_太子太傅,加授,弘道元年十二月庚午,,相州刺史、越王貞為太子太傅,0.9,PERSON_OFFICE
P000391,OFFICE_太子太保,加授,弘道元年十二月庚午,,安州都督、紀王慎為太子太保,0.9,PERSON_OFFICE
P000328,OFFICE_尚書左僕射,任命,弘道元年十二月甲戌,,劉仁軌為尚書左僕射,0.9,PERSON_OFFICE
P000333,OFFICE_兵部尚書,任命,弘道元年十二月甲戌,,岑長倩為兵部尚書,0.9,PERSON_OFFICE
P000332,OFFICE_黃門侍郎,任命,弘道元年十二月甲戌,,魏玄同為黃門侍郎,0.9,PERSON_OFFICE
P000330,OFFICE_侍中,任命,弘道元年十二月甲戌,,劉齊賢為侍中,0.9,PERSON_OFFICE
P000329,OFFICE_中書令,任命,弘道元年十二月甲戌,,裴炎為中書令,0.9,PERSON_OFFICE
P000328,OFFICE_知政事,知政事,弘道元年十二月甲戌,,並依舊知政事,0.9,PERSON_OFFICE
P000333,OFFICE_知政事,知政事,弘道元年十二月甲戌,,並依舊知政事,0.9,PERSON_OFFICE
P000332,OFFICE_知政事,知政事,弘道元年十二月甲戌,,並依舊知政事,0.9,PERSON_OFFICE
P000006,OFFICE_廬陵王,被废封为,文明元年二月戊午,,廢皇帝為廬陵王,0.9,PERSON_OFFICE
P000006,OFFICE_皇帝,被立为,文明元年二月己未,,立豫王輪為皇帝,0.9,PERSON_OFFICE
P000138,OFFICE_庶人,被废为,文明元年二月庚午,,廢皇太孫重照為庶人,0.9,PERSON_OFFICE
P000336,OFFICE_侍中,被任命为,文明元年二月,,太常卿兼豫王府長史王德真為侍中,0.9,PERSON_OFFICE
P000337,OFFICE_同中書門下三品,被任命为,文明元年二月,,中書侍郎、豫王府司馬劉禕之同中書門下三品,0.9,PERSON_OFFICE
P000339,OFFICE_澤王,被改封为,文明元年四月,,改封畢王上金為澤王,0.9,PERSON_OFFICE
P000006,OFFICE_許王,被改封为,文明元年四月,,葛王素節為許王,0.9,PERSON_OFFICE
P000006,OFFICE_同中書門下三品,被任命为,文明元年闰五月,,禮部尚書武承嗣同中書門下三品,0.9,PERSON_OFFICE
P000341,OFFICE_左威衛大將軍,任职,文明元年七月,,命左威衛大將軍程務挺拒之,0.9,PERSON_OFFICE
P000342,OFFICE_揚州司馬(伪),伪称,光宅元年九月,揚州,徐敬業偽稱揚州司馬,0.9,PERSON_OFFICE
P000837,OFFICE_大總管,被任命为,光宅元年十月,,命左玉鈐衛大將軍李孝逸為大總管,0.9,PERSON_OFFICE
P000329,OFFICE_內史,任职,,,殺內史裴炎,0.9,PERSON_OFFICE
P000770,OFFICE_中書令(前),曾任,,,前中書令薛元超卒,0.9,PERSON_OFFICE
P000346,OFFICE_青州刺史,左授为,垂拱元年四月,,內史騫味道左授青州刺史,0.9,PERSON_OFFICE
P000358,OFFICE_內史,任命为,垂拱元年五月,,秋官尚書裴居道為內史,0.9,PERSON_OFFICE
P000336,OFFICE_納言,担任,垂拱元年五月,,納言王德真配流象州,0.9,PERSON_OFFICE
P000361,OFFICE_納言,任命为,垂拱元年五月,,冬官尚書蘇良嗣為納言,0.9,PERSON_OFFICE
P000333,OFFICE_内史,担任,垂拱二年四月,,岑長倩為內史,0.9,PERSON_OFFICE
P000361,OFFICE_文昌左相,担任,垂拱二年六月,,蘇良嗣為文昌左相,0.9,PERSON_OFFICE
P000362,OFFICE_文昌右相,担任,垂拱二年六月,,天官尚書韋待價為文昌右相,0.9,PERSON_OFFICE
P000359,OFFICE_纳言,担任,垂拱二年六月,,右肅政御史大夫韋思謙為納言,0.9,PERSON_OFFICE
P000063,OFFICE_恆王,受封为,垂拱三年春正月,,封皇子成義為恆王,0.9,PERSON_OFFICE
P000006,OFFICE_楚王,受封为,垂拱三年春正月,,隆基為楚王,0.9,PERSON_OFFICE
P000363,OFFICE_衛王,受封为,垂拱三年春正月,,隆範為衛王,0.9,PERSON_OFFICE
P000364,OFFICE_趙王,受封为,垂拱三年春正月,,隆業為趙王,0.9,PERSON_OFFICE
P000358,OFFICE_納言,担任,垂拱三年夏四月,,裴居道為納言,0.9,PERSON_OFFICE
P000365,OFFICE_夏官侍郎,时任,垂拱三年夏四月,,夏官侍郎張光輔為鳳閣侍郎、同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000365,OFFICE_鳳閣侍郎,被任命为,垂拱三年夏四月,,夏官侍郎張光輔為鳳閣侍郎、同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000365,OFFICE_同鳳閣鸞臺平章事,被任命为,垂拱三年夏四月,,夏官侍郎張光輔為鳳閣侍郎、同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000332,OFFICE_地官尚書,时任,垂拱三年秋八月,,地官尚書魏玄同檢校納言,0.9,PERSON_OFFICE
P000332,OFFICE_檢校納言,担任,垂拱三年秋八月,,地官尚書魏玄同檢校納言,0.9,PERSON_OFFICE
P000510,OFFICE_司屬卿,担任,垂拱四年春二月,,詔司屬卿王及善、司府卿歐陽通、冬官侍郎狄仁傑巡撫賑給,0.9,PERSON_OFFICE
P000450,OFFICE_司府卿,担任,垂拱四年春二月,,詔司屬卿王及善、司府卿歐陽通、冬官侍郎狄仁傑巡撫賑給,0.9,PERSON_OFFICE
P000457,OFFICE_冬官侍郎,担任,垂拱四年春二月,,詔司屬卿王及善、司府卿歐陽通、冬官侍郎狄仁傑巡撫賑給,0.9,PERSON_OFFICE
P000006,OFFICE_魏王,爵位,垂拱四年,,魏王武承嗣偽造瑞石,0.9,PERSON_OFFICE
P000176,OFFICE_博州刺史,担任,垂拱四年八月,博州,八月壬寅，博州刺史、瑯邪王沖據博州起兵,0.9,PERSON_OFFICE
P000098,OFFICE_豫州刺史,担任,垂拱四年八月,豫州,沖父豫州刺史、越王貞又舉兵於豫州,0.9,PERSON_OFFICE
P000365,OFFICE_內史,担任,永昌元年三月,,張光輔為內史,0.9,PERSON_OFFICE
P000362,OFFICE_安息道大總管,担任,永昌元年五月,,韋待價為安息道大總管,0.9,PERSON_OFFICE
P000332,OFFICE_納言,担任,永昌元年九月,,納言魏玄同,0.9,PERSON_OFFICE
P000405,OFFICE_同鳳閣鸞臺平章事,担任,永昌元年十月,,邢文偉...同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000006,OFFICE_文昌左相,任职,天授元年一月,,武承嗣為文昌左相,0.9,PERSON_OFFICE
P000006,OFFICE_魏王,受封,天授元年九月,,兄子文昌左相承嗣為魏王,0.9,PERSON_OFFICE
P000453,OFFICE_地官尚書,被任命为,天授二年六月,,左肅政御史大夫格輔元為地官尚書,0.95,PERSON_OFFICE
P000454,OFFICE_同鳳閣鸞臺平章事,被任命为,天授二年六月,,鸞臺侍郎樂思晦並同鳳閣鸞臺平章事,0.95,PERSON_OFFICE
P000450,OFFICE_知納言事,代理,天授二年七月,,夏官尚書歐陽通知納言事,0.95,PERSON_OFFICE
P000407,OFFICE_納言,被任命为,天授二年九月,,右羽林衛大將軍、建昌王攸寧為納言,0.95,PERSON_OFFICE
P000457,OFFICE_地官侍郎,被任命为,天授二年九月,,洛州司馬狄仁傑為地官侍郎、同鳳閣鸞臺平章事,0.95,PERSON_OFFICE
P000457,OFFICE_同鳳閣鸞臺平章事,被任命为,天授二年九月,,洛州司馬狄仁傑為地官侍郎、同鳳閣鸞臺平章事,0.95,PERSON_OFFICE
P000459,OFFICE_冬官尚書,擔任,長壽元年正月,,春一月，冬官尚書楊執柔同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000459,OFFICE_地官尚書,擔任,長壽元年八月,,八月，...楊執柔為地官尚書...,0.9,PERSON_OFFICE
P000006,OFFICE_特進,任命為,長壽元年八月,,八月，魏王承嗣為特進...,0.9,PERSON_OFFICE
P000407,OFFICE_冬官尚書,任命為,長壽元年八月,,八月，建昌王攸寧為冬官尚書...,0.9,PERSON_OFFICE
P000469,OFFICE_武威軍總管,擔任,長壽元年十月,,冬十月，武威軍總管王孝傑大破吐蕃...,0.9,PERSON_OFFICE
P000471,OFFICE_尚方監,擔任,長壽二年春二月,,尚方監裴匪躬坐潛謁皇嗣，腰斬於都市。,0.9,PERSON_OFFICE
P000006,OFFICE_壽春郡王,被封為,長壽二年臘月,,改封皇孫成器為壽春郡王,0.9,PERSON_OFFICE
P000063,OFFICE_衡陽郡王,被封為,長壽二年臘月,,恆王成義為衡陽郡王,0.9,PERSON_OFFICE
P000006,OFFICE_臨淄郡王,被封為,長壽二年臘月,,隆基為臨淄郡王,0.9,PERSON_OFFICE
P000363,OFFICE_巴陵郡王,被封為,長壽二年臘月,,衛王隆範為巴陵郡王,0.9,PERSON_OFFICE
P000364,OFFICE_彭城郡王,被封為,長壽二年臘月,,隆業為彭城郡王,0.9,PERSON_OFFICE
P000478,OFFICE_內史,被任命為,長壽二年秋九月辛丑日,,司賓卿豆盧欽望為內史,0.9,PERSON_OFFICE
P000295,OFFICE_同鳳閣鸞臺平章事,被任命為,長壽二年秋九月辛丑日,,文昌右丞韋巨源同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000477,OFFICE_鸞臺侍郎,被任命為,長壽二年秋九月辛丑日,,秋官侍郎陸元方為鸞臺侍郎、同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000477,OFFICE_同鳳閣鸞臺平章事,被任命為,長壽二年秋九月辛丑日,,秋官侍郎陸元方為鸞臺侍郎、同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000464,OFFICE_內史,担任,延载元年九月（贬前）,,九月，內史李昭德左授欽州南賓縣尉。,0.9,PERSON_OFFICE
P000483,OFFICE_同鳳閣鸞臺平章事,担任,延载元年三月,,三月，鳳閣侍郎李昭德檢校內史，鸞臺侍郎蘇味道同鳳閣鸞臺平章事。韋巨源為夏官侍郎，依舊知政事。,0.9,PERSON_OFFICE
P000295,OFFICE_夏官侍郎,担任,延载元年三月,,三月，鳳閣侍郎李昭德檢校內史，鸞臺侍郎蘇味道同鳳閣鸞臺平章事。韋巨源為夏官侍郎，依舊知政事。,0.9,PERSON_OFFICE
P000469,OFFICE_同鳳閣鸞臺三品,担任,延载元年四月,,四月，夏官尚書王孝傑同鳳閣鸞臺三品。,0.9,PERSON_OFFICE
P000485,OFFICE_同鳳閣鸞臺平章事,担任,延载元年秋八月,,秋八月，司賓少卿姚璹為納言。左肅政御史中丞楊再思為鸞臺侍郎，洛州司馬杜景儉為鳳閣侍郎，仍並同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000466,OFFICE_鳳閣鸞臺平章事,担任,延载元年冬十月,,冬十月，文昌右丞李元素為鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000847,OFFICE_歸誠州刺史,担任,696年5月,,歸誠州刺史孫萬榮,0.9,PERSON_OFFICE
P000848,OFFICE_都督,担任,696年5月,营州,殺都督趙文翽,0.9,PERSON_OFFICE
P000006,OFFICE_春官尚書,担任,696年7月,,春官尚書、梁王三思為安撫大使,0.9,PERSON_OFFICE
P000852,OFFICE_右武衛大將軍,担任,696年9月,,命右武衛大將軍、建安王攸宜為大總管,0.9,PERSON_OFFICE
P000855,OFFICE_涼州都督,担任,696年9月,凉州,吐蕃寇涼州，都督許欽明為賊所執,0.9,PERSON_OFFICE
P000856,OFFICE_冀州刺史,担任,696年10月,冀州,刺史陸寶積死之,0.9,PERSON_OFFICE
P000006,OFFICE_大總管,担任,五月,,命右金吾大將軍、河內王懿宗為大總管,0.9,PERSON_OFFICE
P000470,OFFICE_副大總管,担任,五月,,右肅政御史大夫婁師德為副大總管,0.9,PERSON_OFFICE
P000513,OFFICE_前軍總管,担任,五月,,右武威衛大將軍沙吒忠義為前軍總管,0.9,PERSON_OFFICE
P000465,OFFICE_益州大都督府長史,担任,八月,,納言姚璹為益州大都督府長史。,0.9,PERSON_OFFICE
P000457,OFFICE_納言,担任,聖歷元年八月庚子,,狄仁傑為納言,0.9,PERSON_OFFICE
P000457,OFFICE_河北道行軍元帥,担任,聖歷元年九月丙子,,令納言狄仁傑為河北道行軍元帥,0.9,PERSON_OFFICE
P000006,OFFICE_內史,担任,聖歷元年八月庚子,,梁王三思為內史,0.9,PERSON_OFFICE
P000519,OFFICE_定州刺史,担任,聖歷元年八月己丑,定州,刺史孫彥高死之,0.9,PERSON_OFFICE
P000860,OFFICE_趙州刺史,担任,聖歷元年九月,趙州,刺史高睿遇害,0.9,PERSON_OFFICE
P000006,OFFICE_相王,封为,圣历二年春二月,,封皇嗣旦為相王,0.9,PERSON_OFFICE
P000208,OFFICE_左肅政御史中丞,时任,圣历二年春二月,,左肅政御史中丞魏元忠為鳳閣侍郎,0.9,PERSON_OFFICE
P000208,OFFICE_鳳閣侍郎,转任,圣历二年春二月,,左肅政御史中丞魏元忠為鳳閣侍郎,0.9,PERSON_OFFICE
P000527,OFFICE_天官侍郎,任命,圣历二年春二月,,吉頊為天官侍郎,0.9,PERSON_OFFICE
P000528,OFFICE_吐蕃大論,担任,圣历二年夏四月前,,吐蕃大論贊婆來奔,0.9,PERSON_OFFICE
P000006,OFFICE_梁王,封为,圣历二年秋七月前,,梁王武三思,0.9,PERSON_OFFICE
P000407,OFFICE_定王,封为,圣历二年秋七月前,,定王武攸寧,0.9,PERSON_OFFICE
P000510,OFFICE_文昌左相,任命,圣历二年八月,,王及善為文昌左相,0.9,PERSON_OFFICE
P000478,OFFICE_文昌右相,任命,圣历二年八月,,豆盧欽望為文昌右相,0.9,PERSON_OFFICE
P000006,OFFICE_特进,担任,三年正月戊寅,,梁王三思為特進,0.9,PERSON_OFFICE
P000862,OFFICE_天官侍郎,担任,三年正月戊寅,,天官侍郎吉頊配流嶺表,0.9,PERSON_OFFICE
P000609,OFFICE_邵王,封为,三年腊月辛巳,,封皇太子男重潤為邵王,0.9,PERSON_OFFICE
P000863,OFFICE_内史,担任,三年腊月,,狄仁傑為內史,0.9,PERSON_OFFICE
P000525,OFFICE_鸾台侍郎,担任,三年春三月,,李嶠為鸞臺侍郎，知政事如故,0.9,PERSON_OFFICE
P000525,OFFICE_知政事,担任,三年春三月,,李嶠為鸞臺侍郎，知政事如故,0.9,PERSON_OFFICE
P000208,OFFICE_左肃政御史大夫,担任,久视元年六月,,魏元忠為左肅政御史大夫，仍舊知政事,0.9,PERSON_OFFICE
P000208,OFFICE_知政事,担任,久视元年六月,,魏元忠為左肅政御史大夫，仍舊知政事,0.9,PERSON_OFFICE
P000864,OFFICE_凤阁侍郎,担任,久视元年秋七月,,天官侍郎張錫為鳳閣侍郎、同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000864,OFFICE_同凤阁鸾台平章事,担任,久视元年秋七月,,天官侍郎張錫為鳳閣侍郎、同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000525,OFFICE_知政事,罢免,久视元年秋七月,,其甥鳳閣鸞臺平章事李嶠為成均祭酒，罷知政事,0.9,PERSON_OFFICE
P000295,OFFICE_地官尚书,担任,久视元年冬十月甲寅,,韋巨源為地官尚書,0.9,PERSON_OFFICE
P000533,OFFICE_鸾台侍郎,担任,久视元年冬十月甲寅,,文昌左丞韋安石為鸞臺侍郎、同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000533,OFFICE_同凤阁鸾台平章事,担任,久视元年冬十月甲寅,,文昌左丞韋安石為鸞臺侍郎、同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000524,OFFICE_鳳閣侍郎,担任,大足元年三月,,三月，姚元崇為鳳閣侍郎，依舊知政事。,0.9,PERSON_OFFICE
P000524,OFFICE_知政事,担任,大足元年三月,,三月，姚元崇為鳳閣侍郎，依舊知政事。,0.9,PERSON_OFFICE
P000531,OFFICE_鳳閣侍郎,担任,大足元年三月,,丙申，鳳閣侍郎張錫坐贓配循州。,0.9,PERSON_OFFICE
P000208,OFFICE_左肅政御史大夫,担任,大足元年五月,,命左肅政御史大夫魏元忠為總管以備突厥。,0.9,PERSON_OFFICE
P000208,OFFICE_總管,担任,大足元年五月,,命左肅政御史大夫魏元忠為總管以備突厥。,0.9,PERSON_OFFICE
P000006,OFFICE_司徒,辞让,長安三年夏四月庚子,,相王旦表讓司徒，許之。,0.9,PERSON_OFFICE
P000006,OFFICE_雍州牧,担任,長安三年秋九月戊申,,戊申，相王旦為雍州牧。,0.9,PERSON_OFFICE
P000525,OFFICE_知纳言事,担任,長安三年夏四月庚子,,李嶠知納言事。,0.9,PERSON_OFFICE
P000866,OFFICE_正諫大夫,担任,長安三年秋九月,,正諫大夫硃敬則同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000866,OFFICE_同鳳閣鸞臺平章事,担任,長安三年秋九月,,正諫大夫硃敬則同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000208,OFFICE_御史大夫,担任,長安三年秋九月,,御史大夫兼知政事、太子右庶子魏元忠為張昌宗所譖，左授端州高要尉。,0.9,PERSON_OFFICE
P000208,OFFICE_太子右庶子,担任,長安三年秋九月,,御史大夫兼知政事、太子右庶子魏元忠為張昌宗所譖，左授端州高要尉。,0.9,PERSON_OFFICE
P000208,OFFICE_端州高要尉,贬任,長安三年秋九月,,左授端州高要尉。,0.9,PERSON_OFFICE
P000532,OFFICE_右金吾大将军,担任,長安三年秋七月,,殺右金吾大將軍唐休璟。{{*|《欽定四庫全書·舊唐書·卷六考證》「長安三年秋七月殺右金吾大將軍唐休璟」條：《新書》「秋七月庚戌，檢校涼州都督唐休璟為夏官尚書，同鳳閣鸞臺平章事。」【臣徳潛】按本傳，休璟未甞被殺，且未甞為金吾大將軍。此于殺金吾大將軍下明有闕文，且并闕休璟之遷官，而以兩事混而一之也。}},0.9,PERSON_OFFICE
P000540,OFFICE_鳳閣侍郎,担任,长安四年春正月,,天官侍郎韋嗣立為鳳閣侍郎、同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000540,OFFICE_同鳳閣鸞臺平章事,担任,长安四年春正月,,天官侍郎韋嗣立為鳳閣侍郎、同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000533,OFFICE_知納言事,担任,长安四年夏四月,,韋安石知納言事,0.9,PERSON_OFFICE
P000525,OFFICE_知內史事,担任,长安四年夏四月,,李嶠知內史事。,0.9,PERSON_OFFICE
P000541,OFFICE_同鳳閣鸞臺平章事,担任,长安四年六月,,天官侍郎崔玄暐同鳳閣鸞臺平章事；,0.9,PERSON_OFFICE
P000525,OFFICE_国子祭酒,转任,长安四年六月,,李嶠為國子祭酒，知政事如故。,0.9,PERSON_OFFICE
P000485,OFFICE_内史,担任,长安四年七月丙戌,,楊再思為內史。,0.9,PERSON_OFFICE
P000515,OFFICE_原州都督,贬授,长安四年七月,,宗楚客左授原州都督。,0.9,PERSON_OFFICE
P000524,OFFICE_司仆卿,担任,长安四年八月,,姚元崇為司僕卿，知政事；,0.9,PERSON_OFFICE
P000533,OFFICE_检校扬州大都督府长史,转任,长安四年八月,揚州,韋安石檢校揚州大都督府長史。,0.9,PERSON_OFFICE
P000542,OFFICE_同鳳閣鸞臺平章事,担任,长安四年冬十月,,秋官侍郎張柬之同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000525,OFFICE_地官尚书,转任,长安四年十一月,,李嶠為地官尚書,0.9,PERSON_OFFICE
P000542,OFFICE_鳳閣鸞臺平章事,担任,长安四年十一月,,張柬之為鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000555,OFFICE_司僕卿,担任,,,弟司僕卿昌宗,0.9,PERSON_OFFICE
P000006,OFFICE_周王,封为,显庆二年,,明年封周王,0.9,PERSON_OFFICE
P000006,OFFICE_洛州牧,授任,显庆二年,,授洛州牧,0.9,PERSON_OFFICE
P000006,OFFICE_英王,徙封,仪凤二年,,徙封英王,0.9,PERSON_OFFICE
P000006,OFFICE_雍州牧,授任,仪凤二年,,授雍州牧,0.9,PERSON_OFFICE
P000006,OFFICE_庐陵王,废为,嗣圣元年二月,,皇太后廢帝為廬陵王,0.9,PERSON_OFFICE
P000542,OFFICE_中書令,任命為,神龍元年正月庚戌,,庚戌，鳳閣侍郎同鳳閣鸞臺平章事張柬之為夏官尚書...乙亥，張柬之為中書令,0.9,PERSON_OFFICE
P000545,OFFICE_滑州刺史,任命,神龙二年闰月乙卯,,乙卯，以特進敬暉、桓彥範、袁恕己等三人為滑、洺、豫刺史。,0.9,PERSON_OFFICE
P000545,OFFICE_崖州司馬,贬谪,神龙二年六月戊寅,,六月戊寅，特進、朗州刺史、平陽郡王敬暉貶崖州司馬，特進、毫州刺史、扶陽郡王桓彥範瀧州司馬，特進、郢州刺史袁恕己竇州司馬，特進、均州刺史、博陵郡王崔玄暐白州司馬，特進、襄州刺史、漢陽郡王張柬之新州司馬，並員外置，長任，舊官封爵並追奪。,0.9,PERSON_OFFICE
P000879,OFFICE_酆王,追赠,神龙二年四月甲戌,,夏四月甲戌，又贈玄貞為酆王，玄貞弟四人並贈郡王。,0.9,PERSON_OFFICE
P000513,OFFICE_靈武軍大總管,任职,神龙二年十二月己卯,,十二月己卯，突厥默啜寇靈州鳴沙縣，靈武軍大總管沙吒忠義逆擊之，官軍敗績，死者三萬。,0.9,PERSON_OFFICE
P000885,OFFICE_朔方道大总管,任职,三年五月戊戌,,五月戊戌，左屯衛大將軍兼檢校洛州長史張仁亶為朔方道大總管，以備突厥。,0.9,PERSON_OFFICE
P000208,OFFICE_务川尉,贬谪,景龍元年九月甲辰,,景龍元年九月甲辰，特進魏元忠左授務川尉，言與重俊通謀也。,0.9,PERSON_OFFICE
P000889,OFFICE_左金吾大將軍,担任,景龍二年二月辛未,,幸左金吾大將軍、陳國公陸頌宅。,0.9,PERSON_OFFICE
P000889,OFFICE_陳國公,担任,景龍二年二月辛未,,幸左金吾大將軍、陳國公陸頌宅。,0.9,PERSON_OFFICE
P000517,OFFICE_朔方道大總管,担任,景龍二年三月丙子,,三月丙子，朔方道大總管張仁亶築受降城於河上。,0.9,PERSON_OFFICE
P000517,OFFICE_左屯衛大將軍,担任,景龍二年七月癸巳,,癸巳，左屯衛大將軍、攝右御史臺大夫、朔方道行營大總管、韓國公張仁亶同中書門下三品。,0.9,PERSON_OFFICE
P000517,OFFICE_攝右御史臺大夫,担任,景龍二年七月癸巳,,癸巳，左屯衛大將軍、攝右御史臺大夫、朔方道行營大總管、韓國公張仁亶同中書門下三品。,0.9,PERSON_OFFICE
P000517,OFFICE_朔方道行營大總管,担任,景龍二年七月癸巳,,癸巳，左屯衛大將軍、攝右御史臺大夫、朔方道行營大總管、韓國公張仁亶同中書門下三品。,0.9,PERSON_OFFICE
P000517,OFFICE_韓國公,担任,景龍二年七月癸巳,,癸巳，左屯衛大將軍、攝右御史臺大夫、朔方道行營大總管、韓國公張仁亶同中書門下三品。,0.9,PERSON_OFFICE
P000407,OFFICE_左散騎常侍,担任,景龍二年夏四月庚午,,夏四月庚午，左散騎常侍、樂壽郡王、駙馬都尉武攸暨讓郡王，改封楚國公。,0.9,PERSON_OFFICE
P000407,OFFICE_樂壽郡王,曾任,景龍二年夏四月庚午,,夏四月庚午，左散騎常侍、樂壽郡王、駙馬都尉武攸暨讓郡王，改封楚國公。,0.9,PERSON_OFFICE
P000407,OFFICE_駙馬都尉,担任,景龍二年夏四月庚午,,夏四月庚午，左散騎常侍、樂壽郡王、駙馬都尉武攸暨讓郡王，改封楚國公。,0.9,PERSON_OFFICE
P000407,OFFICE_楚國公,改封,景龍二年夏四月庚午,,夏四月庚午，左散騎常侍、樂壽郡王、駙馬都尉武攸暨讓郡王，改封楚國公。,0.9,PERSON_OFFICE
P000890,OFFICE_安西都護,担任,景龍二年十一月癸未,,癸未，安西都護牛師獎與娑葛戰於火燒城，師獎敗績，沒於陣。,0.9,PERSON_OFFICE
P000572,OFFICE_突厥首領,担任,景龍二年冬十一月庚申,,冬十一月庚申，突厥首領娑葛叛，自立為可汗，遣弟遮弩率眾犯塞。,0.9,PERSON_OFFICE
P000006,OFFICE_尚書左僕射,任命,景龍三年二月壬寅,,侍中、舒國公韋巨源為尚書左僕射,0.9,PERSON_OFFICE
P000006,OFFICE_中書令,任命,景龍三年二月戊午,,兵部尚書、郢國公宗楚客中書令,0.9,PERSON_OFFICE
P000566,OFFICE_中书令,担任,景龙四年正月丙寅,,中書令蕭至忠之第,0.9,PERSON_OFFICE
P000258,OFFICE_送金城公主入吐蕃使,任命为,景龙四年正月丁丑,,命左驍衛大將軍、河源軍使楊矩為送金城公主入吐蕃使,0.9,PERSON_OFFICE
P000896,OFFICE_长安令,担任,景龙四年二月壬午,,便幸長安令王光輔馬嵬北原莊,0.9,PERSON_OFFICE
P000904,OFFICE_礼部尚书,担任,景龙四年四月乙未,,因幸禮部尚書竇希宅,0.9,PERSON_OFFICE
P000006,OFFICE_殷王,封,龙朔二年,,其年封殷王,0.9,PERSON_OFFICE
P000006,OFFICE_皇帝,立为,嗣圣元年,,立豫王為皇帝,0.9,PERSON_OFFICE
P000006,OFFICE_皇嗣,降为,革命时,,降帝為皇嗣,0.9,PERSON_OFFICE
P000914,OFFICE_中書侍郎,担任,景龙四年六月辛丑,,鐘紹京為中書侍郎,0.95,PERSON_OFFICE
P000006,OFFICE_同中書門下三品,担任,景龙四年六月癸卯,,平王諱同中書門下三品,0.95,PERSON_OFFICE
P000006,OFFICE_襄王,改封,景雲二年正月甲子,,甲子，改封溫王重茂為襄王，遷於集州。,0.95,PERSON_OFFICE
P000006,OFFICE_肅明皇后,追尊,景雲二年正月乙丑,,乙丑，追尊皇后劉氏為肅明皇后，墓曰惠陵,0.95,PERSON_OFFICE
P000010,OFFICE_昭成皇后,追尊,景雲二年正月乙丑,,乙丑...德妃竇氏為昭成皇后，墓曰靖陵,0.95,PERSON_OFFICE
P000916,OFFICE_兵部尚書,任命,景雲二年二月戊戌,,戊戌，郭元振為兵部尚書，仍依舊同中書門下平章事,0.95,PERSON_OFFICE
P000533,OFFICE_中書令,任命,景雲二年四月甲申,,甲申，韋安石為中書令,0.95,PERSON_OFFICE
P000920,OFFICE_金仙公主,改封,景雲二年五月辛丑,,辛丑，改西城公主為金仙公主,0.95,PERSON_OFFICE
P000900,OFFICE_户部尚书,担任,三年正月乙未,,戶部尚書岑羲,0.9,PERSON_OFFICE
P000919,OFFICE_左臺御史大夫,担任,三年正月乙未,,左臺御史大夫竇懷貞,0.9,PERSON_OFFICE
P000900,OFFICE_侍中,转任,延和元年六月癸丑,,戶部尚書岑羲為侍中,0.9,PERSON_OFFICE
P000919,OFFICE_尚書右僕射,担任,延和元年七月庚午,,竇懷貞為尚書右僕射，平章軍國重事,0.9,PERSON_OFFICE
P000919,OFFICE_尚書左僕射,转任,先天元年八月庚戌,,竇懷貞為尚書左僕射、同中書門下三品，仍兼御史大夫,0.9,PERSON_OFFICE
P000580,OFFICE_尚書右僕射,担任,先天元年八月庚戌,,劉幽求為尚書右僕射，依舊同中書門下三品,0.9,PERSON_OFFICE
P000922,OFFICE_户部尚书,担任,延和元年六月壬戌,,魏知古為戶部尚書，仍依舊同中書門下三品,0.9,PERSON_OFFICE
P000922,OFFICE_侍中,转任,先天元年八月庚戌,,魏知古為侍中,0.9,PERSON_OFFICE
P000568,OFFICE_中書令,担任,先天元年八月庚戌,,崔湜為中書令；並監修國史,0.9,PERSON_OFFICE
P000925,OFFICE_幽州都督,担任,延和元年六月庚申,,幽州都督孫儉率左驍衛將軍李楷洛...,0.9,PERSON_OFFICE
P000926,OFFICE_左驍衛將軍,担任,延和元年六月庚申,,左驍衛將軍李楷洛,0.9,PERSON_OFFICE
P000927,OFFICE_左威衛將軍,担任,延和元年六月庚申,,左威衛將軍周以悌,0.9,PERSON_OFFICE
